TF_ID	Gene_ID	Family
XP_015891267.1	LOC107425754	MYB
XP_015891700.1	LOC107426114	MYB
XP_015891841.1	LOC107426233	MYB
XP_015893041.1	LOC107427192	MYB
XP_015894517.1	LOC107428494	MYB
XP_015894912.1	LOC107428833	MYB
XP_015894913.1	LOC107428833	MYB
XP_015895032.1	LOC107428943	MYB
XP_015895034.1	LOC107428944	MYB
XP_015895640.1	LOC107429464	MYB
XP_015896010.1	LOC107429773	MYB
XP_015896453.1	LOC107430169	MYB
XP_015896504.1	LOC107430208	MYB
XP_015896599.1	LOC107430280	MYB
XP_015896949.1	LOC107430601	MYB
XP_015896991.1	LOC107430641	MYB
XP_015896992.1	LOC107430641	MYB
XP_015896993.1	LOC107430642	MYB
XP_015896994.1	LOC107430642	MYB
XP_015896995.1	LOC107430642	MYB
XP_015896996.1	LOC107430642	MYB
XP_015896997.1	LOC107430642	MYB
XP_015897505.1	LOC107431136	MYB
XP_015898289.1	LOC107431803	MYB
XP_015898290.1	LOC107431803	MYB
XP_015898291.1	LOC107431803	MYB
XP_015898292.1	LOC107431803	MYB
XP_015898416.1	LOC107431903	MYB
XP_015898439.1	LOC107431922	MYB
XP_015899367.1	LOC107432692	MYB
XP_015899725.1	LOC107433002	MYB
XP_015899730.1	LOC107433003	MYB
XP_015899736.1	LOC107433008	MYB
XP_015899738.1	LOC107433003	MYB
XP_015900105.1	LOC107433336	MYB
XP_015901492.1	LOC107434532	MYB
XP_015901676.1	LOC107434709	MYB
XP_015901909.1	LOC107434910	MYB
XP_015901910.1	LOC107434910	MYB
XP_015901911.1	LOC107434910	MYB
XP_015901912.1	LOC107434910	MYB
XP_015901913.1	LOC107434910	MYB
XP_015901921.1	LOC107434917	MYB
XP_015901922.1	LOC107434918	MYB
XP_015903040.1	LOC107435925	MYB
XP_015903096.1	LOC107435974	MYB
XP_015865884.1	LOC107403503	MYB_related
XP_015865893.1	LOC107403503	MYB_related
XP_015865899.1	LOC107403503	MYB_related
XP_015865905.1	LOC107403503	MYB_related
XP_015865913.1	LOC107403503	MYB_related
XP_015866028.1	LOC107403626	MYB_related
XP_015866473.1	LOC107404048	MYB_related
XP_015866474.1	LOC107404048	MYB_related
XP_015866475.1	LOC107404048	MYB_related
XP_015866616.1	LOC107404186	MYB_related
XP_015866617.1	LOC107404186	MYB_related
XP_015866618.1	LOC107404186	MYB_related
XP_015866619.1	LOC107404186	MYB_related
XP_015866742.1	LOC107404308	MYB_related
XP_015869362.1	LOC107406704	MYB_related
XP_015869831.1	LOC107407113	MYB_related
XP_015869840.1	LOC107407122	MYB_related
XP_015869952.1	LOC107407213	MYB_related
XP_015870547.1	LOC107407749	MYB_related
XP_015870564.1	LOC107407765	MYB_related
XP_015870568.1	LOC107407769	MYB_related
XP_015872539.1	LOC107409627	MYB_related
XP_015872724.1	LOC107409815	MYB_related
XP_015874013.1	LOC107411023	MYB_related
XP_015874015.1	LOC107411023	MYB_related
XP_015874519.1	LOC107411450	MYB_related
XP_015874525.1	LOC107411454	MYB_related
XP_015874696.1	LOC107411598	MYB_related
XP_015875083.1	LOC107411922	MYB_related
XP_015875084.1	LOC107411922	MYB_related
XP_015875085.1	LOC107411922	MYB_related
XP_015875086.1	LOC107411922	MYB_related
XP_015875972.1	LOC107412672	MYB_related
XP_015876865.1	LOC107413431	MYB_related
XP_015877683.1	LOC107414100	MYB_related
XP_015878248.1	LOC107414613	MYB_related
XP_015878397.1	LOC107414737	MYB_related
XP_015878398.1	LOC107414737	MYB_related
XP_015880125.1	LOC107416181	MYB_related
XP_015880809.1	LOC107416790	MYB_related
XP_015880983.1	LOC107416948	MYB_related
XP_015882005.1	LOC107417866	MYB_related
XP_015882006.1	LOC107417866	MYB_related
XP_015883885.1	LOC107419634	MYB_related
XP_015883891.1	LOC107419634	MYB_related
XP_015884428.1	LOC107420077	MYB_related
XP_015884575.1	LOC107420190	MYB_related
XP_015884633.1	LOC107420249	MYB_related
XP_015884654.1	LOC107420262	MYB_related
XP_015885081.1	LOC107420595	MYB_related
XP_015885960.1	LOC107421267	MYB_related
XP_015886660.1	LOC107421838	MYB_related
XP_015888058.1	LOC107423055	MYB_related
XP_015888716.1	LOC107423643	MYB_related
XP_015888949.1	LOC107423826	MYB_related
XP_015889182.1	LOC107424012	MYB_related
XP_015889263.1	LOC107424083	MYB_related
XP_015889358.1	LOC107424134	MYB_related
XP_015889359.1	LOC107424134	MYB_related
XP_015889554.1	LOC107424302	MYB_related
XP_015889918.1	LOC107424587	MYB_related
XP_015890296.1	LOC107424918	MYB_related
XP_015890309.1	LOC107424928	MYB_related
XP_015890310.1	LOC107424928	MYB_related
XP_015890673.1	LOC107425232	MYB_related
XP_015892526.1	LOC107426769	MYB_related
XP_015892528.1	LOC107426769	MYB_related
XP_015892697.1	LOC107426908	MYB_related
XP_015892698.1	LOC107426908	MYB_related
XP_015892699.1	LOC107426908	MYB_related
XP_015892700.1	LOC107426908	MYB_related
XP_015892701.1	LOC107426908	MYB_related
XP_015892745.1	LOC107426939	MYB_related
XP_015892746.1	LOC107426939	MYB_related
XP_015892747.1	LOC107426939	MYB_related
XP_015896116.1	LOC107429872	MYB_related
XP_015896127.1	LOC107429884	MYB_related
XP_015896260.1	LOC107429990	MYB_related
XP_015896639.1	LOC107430316	MYB_related
XP_015899006.1	LOC107432393	MYB_related
XP_015899606.1	LOC107432912	MYB_related
XP_015899607.1	LOC107432912	MYB_related
XP_015899608.1	LOC107432912	MYB_related
XP_015899609.1	LOC107432912	MYB_related
XP_015899672.1	LOC107432960	MYB_related
XP_015899673.1	LOC107432960	MYB_related
XP_015899674.1	LOC107432960	MYB_related
XP_015899676.1	LOC107432960	MYB_related
XP_015899726.1	LOC107433002	MYB_related
XP_015900772.1	LOC107433899	MYB_related
XP_015900773.1	LOC107433899	MYB_related
XP_015901920.1	LOC107434917	MYB_related
XP_015902398.1	LOC107435329	MYB_related
XP_015902404.1	LOC107435334	MYB_related
XP_015902519.1	LOC107435425	MYB_related
XP_015902737.1	LOC107435620	MYB_related
