TF_ID	Gene_ID	Family
Medtr2g038625.1	Medtr2g038625	HD-ZIP
Medtr2g024390.1	Medtr2g024390	TALE
Medtr5g085860.1	Medtr5g085860	TALE
Medtr1g084060.1	Medtr1g084060	TALE
Medtr1g017080.1	Medtr1g017080	TALE
Medtr5g033720.1	Medtr5g033720	TALE
Medtr2g461240.1	Medtr2g461240	TALE
Medtr4g116545.1	Medtr4g116545	TALE
Medtr3g106400.1	Medtr3g106400	TALE
Medtr1g012960.1	Medtr1g012960	TALE
Medtr5g011070.1	Medtr5g011070	TALE
Medtr2g101720.1	Medtr2g101720	HD-ZIP
Medtr4g047800.1	Medtr4g047800	HD-ZIP
Medtr2g088470.1	Medtr2g088470	HD-ZIP
Medtr8g432540.1	Medtr8g432540	HD-ZIP
Medtr7g076080.1	Medtr7g076080	HD-ZIP
Medtr8g013980.1	Medtr8g013980	HD-ZIP
Medtr2g101190.1	Medtr2g101190	HD-ZIP
Medtr3g109800.1	Medtr3g109800	HD-ZIP
Medtr1g101280.1	Medtr1g101280	HD-ZIP
Medtr6g477820.1	Medtr6g477820	HD-ZIP
Medtr2g030130.1	Medtr2g030130	HD-ZIP
Medtr0198s0030.1	Medtr0198s0030	HD-ZIP
Medtr7g427710.1	Medtr7g427710	HD-ZIP
Medtr5g005600.1	Medtr5g005600	HD-ZIP
Medtr4g058970.1	Medtr4g058970	HD-ZIP
Medtr2g094520.1	Medtr2g094520	HD-ZIP
Medtr5g029320.1	Medtr5g029320	HD-ZIP
Medtr2g030570.1	Medtr2g030570	HD-ZIP
Medtr2g030600.1	Medtr2g030600	HD-ZIP
Medtr2g030660.1	Medtr2g030660	HD-ZIP
Medtr7g427700.1	Medtr7g427700	HD-ZIP
Medtr2g038000.1	Medtr2g038000	HB-PHD
Medtr1g107015.1	Medtr1g107015	HB-PHD
Medtr0044s0120.1	Medtr0044s0120	C2H2
Medtr0100s0160.1	Medtr0100s0160	C2H2
Medtr0160s0030.1	Medtr0160s0030	C2H2
Medtr0728s0020.1	Medtr0728s0020	C3H
Medtr1g015930.1	Medtr1g015930	C2H2
Medtr1g016010.1	Medtr1g016010	C2H2
Medtr1g018420.1	Medtr1g018420	C2H2
Medtr1g024980.1	Medtr1g024980	C2H2
Medtr1g033340.1	Medtr1g033340	C2H2
Medtr1g035130.1	Medtr1g035130	C3H
Medtr1g041455.1	Medtr1g041455	C2H2
Medtr1g046810.1	Medtr1g046810	C2H2
Medtr1g048880.1	Medtr1g048880	C2H2
Medtr1g050438.1	Medtr1g050438	C3H
Medtr1g052185.1	Medtr1g052185	C2H2
Medtr1g053530.1	Medtr1g053530	C2H2
Medtr1g053960.1	Medtr1g053960	C3H
Medtr1g058090.1	Medtr1g058090	C2H2
Medtr1g062780.1	Medtr1g062780	C2H2
Medtr1g063150.1	Medtr1g063150	C2H2
Medtr1g067020.1	Medtr1g067020	C3H
Medtr1g067640.1	Medtr1g067640	C2H2
Medtr1g067650.1	Medtr1g067650	C2H2
Medtr1g067660.1	Medtr1g067660	C2H2
Medtr1g070250.1	Medtr1g070250	C2H2
Medtr1g070265.1	Medtr1g070265	C2H2
Medtr1g075430.1	Medtr1g075430	C2H2
Medtr1g077700.1	Medtr1g077700	C2H2
Medtr1g077730.1	Medtr1g077730	C2H2
Medtr1g078270.1	Medtr1g078270	C3H
Medtr1g085590.1	Medtr1g085590	C2H2
Medtr1g088875.1	Medtr1g088875	C3H
Medtr1g090703.1	Medtr1g090703	C2H2
Medtr1g093095.1	Medtr1g093095	C2H2
Medtr1g094115.1	Medtr1g094115	C2H2
Medtr1g094740.1	Medtr1g094740	C2H2
Medtr1g106730.1	Medtr1g106730	C2H2
Medtr1g109320.1	Medtr1g109320	C3H
Medtr1g112270.1	Medtr1g112270	C2H2
Medtr1g116940.1	Medtr1g116940	C3H
Medtr2g005450.1	Medtr2g005450	C3H
Medtr2g014260.1	Medtr2g014260	C3H
Medtr2g017720.1	Medtr2g017720	C2H2
Medtr2g019740.1	Medtr2g019740	C3H
Medtr2g047838.1	Medtr2g047838	LSD
Medtr2g062310.1	Medtr2g062310	C2H2
Medtr2g067740.1	Medtr2g067740	C2H2
Medtr2g076060.1	Medtr2g076060	C2H2
Medtr2g084315.1	Medtr2g084315	C2H2
Medtr2g084815.1	Medtr2g084815	C2H2
Medtr2g090605.1	Medtr2g090605	C3H
Medtr2g090745.1	Medtr2g090745	C2H2
Medtr2g093960.1	Medtr2g093960	C2H2
Medtr2g096540.1	Medtr2g096540	C2H2
Medtr2g099990.1	Medtr2g099990	C2H2
Medtr2g103290.1	Medtr2g103290	C3H
Medtr2g104900.1	Medtr2g104900	C2H2
Medtr3g008310.1	Medtr3g008310	C2H2
Medtr3g011990.1	Medtr3g011990	C2H2
Medtr3g023760.1	Medtr3g023760	C2H2
Medtr3g028170.1	Medtr3g028170	C3H
Medtr3g028190.1	Medtr3g028190	C3H
Medtr3g029590.1	Medtr3g029590	C3H
Medtr3g050390.1	Medtr3g050390	C3H
Medtr3g065020.1	Medtr3g065020	C2H2
Medtr3g068095.1	Medtr3g068095	C2H2
Medtr3g075190.1	Medtr3g075190	C3H
Medtr3g075210.1	Medtr3g075210	C2H2
Medtr3g084720.1	Medtr3g084720	C2H2
Medtr3g084750.1	Medtr3g084750	C2H2
Medtr3g095960.1	Medtr3g095960	C3H
Medtr3g102980.1	Medtr3g102980	C2H2
Medtr3g103960.1	Medtr3g103960	C3H
Medtr3g106230.1	Medtr3g106230	C2H2
Medtr3g408380.1	Medtr3g408380	C2H2
Medtr3g408420.1	Medtr3g408420	C2H2
Medtr3g435590.1	Medtr3g435590	C3H
Medtr3g435680.1	Medtr3g435680	C3H
Medtr3g463270.1	Medtr3g463270	C2H2
Medtr3g464260.1	Medtr3g464260	C3H
Medtr3g464270.1	Medtr3g464270	C3H
Medtr3g464290.1	Medtr3g464290	C3H
Medtr4g006575.1	Medtr4g006575	C2H2
Medtr4g006600.1	Medtr4g006600	C2H2
Medtr4g027440.1	Medtr4g027440	C2H2
Medtr4g028610.1	Medtr4g028610	C2H2
Medtr4g039340.1	Medtr4g039340	C2H2
Medtr4g039380.1	Medtr4g039380	C2H2
Medtr4g039400.1	Medtr4g039400	C2H2
Medtr4g039640.1	Medtr4g039640	C2H2
Medtr4g057230.1	Medtr4g057230	C2H2
Medtr4g059870.1	Medtr4g059870	C2H2
Medtr4g064873.1	Medtr4g064873	C2H2
Medtr4g073310.1	Medtr4g073310	C2H2
Medtr4g078160.1	Medtr4g078160	C3H
Medtr4g078660.1	Medtr4g078660	C3H
Medtr4g082980.1	Medtr4g082980	C2H2
Medtr4g088850.1	Medtr4g088850	LSD
Medtr4g094292.1	Medtr4g094292	C3H
Medtr4g098500.1	Medtr4g098500	LSD
Medtr4g100860.1	Medtr4g100860	C2H2
Medtr4g104230.1	Medtr4g104230	C2H2
Medtr4g104260.1	Medtr4g104260	C3H
Medtr4g109510.1	Medtr4g109510	C2H2
Medtr4g113860.1	Medtr4g113860	C3H
Medtr4g113890.1	Medtr4g113890	C3H
Medtr4g113940.1	Medtr4g113940	C3H
Medtr4g113970.1	Medtr4g113970	C3H
Medtr4g114040.1	Medtr4g114040	C3H
Medtr4g119280.1	Medtr4g119280	C3H
Medtr4g128340.1	Medtr4g128340	C2H2
Medtr4g132670.1	Medtr4g132670	C2H2
Medtr5g008280.1	Medtr5g008280	C2H2
Medtr5g012630.1	Medtr5g012630	C2H2
Medtr5g014400.1	Medtr5g014400	C2H2
Medtr5g023870.1	Medtr5g023870	C2H2
Medtr5g023900.1	Medtr5g023900	C2H2
Medtr5g023910.1	Medtr5g023910	C2H2
Medtr5g030560.1	Medtr5g030560	C2H2
Medtr5g043930.1	Medtr5g043930	C2H2
Medtr5g056450.1	Medtr5g056450	C2H2
Medtr5g071070.1	Medtr5g071070	C3H
Medtr5g077370.1	Medtr5g077370	C2H2
Medtr5g080660.1	Medtr5g080660	C2H2
Medtr5g082830.1	Medtr5g082830	C3H
Medtr5g085200.1	Medtr5g085200	C3H
Medtr5g090040.1	Medtr5g090040	C3H
Medtr5g096500.1	Medtr5g096500	C3H
Medtr5g098470.1	Medtr5g098470	C2H2
Medtr6g081160.1	Medtr6g081160	C2H2
Medtr6g465150.1	Medtr6g465150	C3H
Medtr7g022250.1	Medtr7g022250	C2H2
Medtr7g022270.1	Medtr7g022270	C2H2
Medtr7g023560.1	Medtr7g023560	C2H2
Medtr7g026977.1	Medtr7g026977	C2H2
Medtr7g028890.1	Medtr7g028890	C2H2
Medtr7g028915.1	Medtr7g028915	C2H2
Medtr7g029090.1	Medtr7g029090	C2H2
Medtr7g063220.1	Medtr7g063220	C2H2
Medtr7g079840.1	Medtr7g079840	C3H
Medtr7g083210.1	Medtr7g083210	C2H2
Medtr7g091810.1	Medtr7g091810	C2H2
Medtr7g092070.1	Medtr7g092070	C3H
Medtr7g093130.1	Medtr7g093130	C3H
Medtr7g093700.1	Medtr7g093700	C2H2
Medtr7g100100.1	Medtr7g100100	C2H2
Medtr7g108868.1	Medtr7g108868	C3H
Medtr7g109250.1	Medtr7g109250	C3H
Medtr7g111520.1	Medtr7g111520	C2H2
Medtr8g017210.1	Medtr8g017210	C2H2
Medtr8g022240.1	Medtr8g022240	C3H
Medtr8g058593.1	Medtr8g058593	C3H
Medtr8g058607.1	Medtr8g058607	C3H
Medtr8g066730.1	Medtr8g066730	C3H
Medtr8g078700.1	Medtr8g078700	C2H2
Medtr8g081010.1	Medtr8g081010	C2H2
Medtr8g089310.1	Medtr8g089310	LSD
Medtr8g093480.1	Medtr8g093480	C3H
Medtr8g102100.1	Medtr8g102100	C3H
Medtr8g104930.1	Medtr8g104930	C2H2
Medtr8g446930.1	Medtr8g446930	C3H
Medtr8g466760.1	Medtr8g466760	C2H2
Medtr0001s0360.1	Medtr0001s0360	MYB
Medtr0008s0280.1	Medtr0008s0280	MYB
Medtr0008s0390.1	Medtr0008s0390	MYB
Medtr0008s0470.1	Medtr0008s0470	MYB
Medtr0063s0090.1	Medtr0063s0090	MYB
Medtr0140s0030.1	Medtr0140s0030	MYB
Medtr0193s0090.1	Medtr0193s0090	MYB
Medtr0197s0010.1	Medtr0197s0010	MYB
Medtr0247s0040.1	Medtr0247s0040	MYB
Medtr0251s0050.1	Medtr0251s0050	MYB
Medtr0489s0020.1	Medtr0489s0020	MYB
Medtr1g017000.1	Medtr1g017000	MYB
Medtr1g017140.1	Medtr1g017140	MYB
Medtr1g021230.1	Medtr1g021230	MYB
Medtr1g026870.1	Medtr1g026870	MYB
Medtr1g043050.1	Medtr1g043050	MYB
Medtr1g043080.1	Medtr1g043080	MYB
Medtr1g045610.1	Medtr1g045610	MYB
Medtr1g057980.1	Medtr1g057980	MYB
Medtr1g062940.1	Medtr1g062940	MYB
Medtr1g073170.1	Medtr1g073170	MYB
Medtr1g076150.1	Medtr1g076150	MYB
Medtr1g083630.1	Medtr1g083630	MYB
Medtr1g085040.1	Medtr1g085040	MYB
Medtr1g085640.1	Medtr1g085640	MYB
Medtr1g085770.1	Medtr1g085770	MYB
Medtr1g085880.1	Medtr1g085880	MYB
Medtr1g086510.1	Medtr1g086510	MYB
Medtr1g086530.1	Medtr1g086530	MYB
Medtr1g095570.1	Medtr1g095570	MYB
Medtr1g100653.1	Medtr1g100653	MYB
Medtr1g100667.1	Medtr1g100667	MYB
Medtr1g110460.1	Medtr1g110460	MYB
Medtr1g111830.1	Medtr1g111830	MYB
Medtr1g112760.1	Medtr1g112760	MYB
Medtr2g011660.1	Medtr2g011660	MYB
Medtr2g033170.1	Medtr2g033170	MYB
Medtr2g034790.1	Medtr2g034790	MYB
Medtr2g064160.1	Medtr2g064160	MYB
Medtr2g067420.1	Medtr2g067420	MYB
Medtr2g088170.1	Medtr2g088170	MYB
Medtr2g089420.1	Medtr2g089420	MYB
Medtr2g089450.1	Medtr2g089450	MYB
Medtr2g089620.1	Medtr2g089620	MYB
Medtr2g095520.1	Medtr2g095520	MYB
Medtr2g096380.1	Medtr2g096380	MYB
Medtr2g097910.1	Medtr2g097910	MYB
Medtr2g099740.1	Medtr2g099740	MYB
Medtr3g011610.1	Medtr3g011610	MYB
Medtr3g028740.1	Medtr3g028740	MYB
Medtr3g039990.1	Medtr3g039990	MYB
Medtr3g052430.1	Medtr3g052430	MYB
Medtr3g052450.1	Medtr3g052450	MYB
Medtr3g065440.1	Medtr3g065440	MYB
Medtr3g074520.1	Medtr3g074520	MYB
Medtr3g077110.1	Medtr3g077110	MYB
Medtr3g077650.1	Medtr3g077650	MYB
Medtr3g083540.1	Medtr3g083540	MYB
Medtr3g089045.1	Medtr3g089045	MYB
Medtr3g097450.1	Medtr3g097450	MYB
Medtr3g101290.1	Medtr3g101290	MYB
Medtr3g103570.1	Medtr3g103570	MYB
Medtr3g110028.1	Medtr3g110028	MYB
Medtr3g113680.1	Medtr3g113680	MYB
Medtr3g461490.1	Medtr3g461490	MYB
Medtr3g462790.1	Medtr3g462790	MYB
Medtr3g463400.1	Medtr3g463400	MYB
Medtr4g019370.1	Medtr4g019370	MYB
Medtr4g029540.1	Medtr4g029540	MYB
Medtr4g057635.1	Medtr4g057635	MYB
Medtr4g063100.1	Medtr4g063100	MYB
Medtr4g065017.1	Medtr4g065017	MYB
Medtr4g073420.1	Medtr4g073420	MYB
Medtr4g082040.1	Medtr4g082040	MYB
Medtr4g082230.1	Medtr4g082230	MYB
Medtr4g082290.1	Medtr4g082290	MYB
Medtr4g088015.1	Medtr4g088015	MYB
Medtr4g091490.1	Medtr4g091490	MYB
Medtr4g094982.1	Medtr4g094982	MYB
Medtr4g097570.1	Medtr4g097570	MYB
Medtr4g100720.1	Medtr4g100720	MYB
Medtr4g102380.1	Medtr4g102380	MYB
Medtr4g105130.1	Medtr4g105130	MYB
Medtr4g105660.1	Medtr4g105660	MYB
Medtr4g111975.1	Medtr4g111975	MYB
Medtr4g121460.1	Medtr4g121460	MYB
Medtr4g123040.1	Medtr4g123040	MYB
Medtr4g125520.1	Medtr4g125520	MYB
Medtr4g128670.1	Medtr4g128670	MYB
Medtr4g478180.1	Medtr4g478180	MYB
Medtr4g485530.1	Medtr4g485530	MYB
Medtr5g007370.1	Medtr5g007370	MYB
Medtr5g010020.1	Medtr5g010020	MYB
Medtr5g010650.1	Medtr5g010650	MYB
Medtr5g014990.1	Medtr5g014990	MYB
Medtr5g016510.1	Medtr5g016510	MYB
Medtr5g029840.1	Medtr5g029840	MYB
Medtr5g038910.1	Medtr5g038910	MYB
Medtr5g041570.1	Medtr5g041570	MYB
Medtr5g042030.1	Medtr5g042030	MYB
Medtr5g049190.1	Medtr5g049190	MYB
Medtr5g062790.1	Medtr5g062790	MYB
Medtr5g069710.1	Medtr5g069710	MYB
Medtr5g070020.1	Medtr5g070020	MYB
Medtr5g078140.1	Medtr5g078140	MYB
Medtr5g078800.1	Medtr5g078800	MYB
Medtr5g078860.1	Medtr5g078860	MYB
Medtr5g078910.1	Medtr5g078910	MYB
Medtr5g078930.1	Medtr5g078930	MYB
Medtr5g078950.1	Medtr5g078950	MYB
Medtr5g079120.1	Medtr5g079120	MYB
Medtr5g079220.1	Medtr5g079220	MYB
Medtr5g079290.1	Medtr5g079290	MYB
Medtr5g079670.1	Medtr5g079670	MYB
Medtr5g082910.1	Medtr5g082910	MYB
Medtr5g088080.1	Medtr5g088080	MYB
Medtr5g088150.1	Medtr5g088150	MYB
Medtr5g088610.1	Medtr5g088610	MYB
Medtr5g088640.1	Medtr5g088640	MYB
Medtr5g488170.1	Medtr5g488170	MYB
Medtr5g488210.1	Medtr5g488210	MYB
Medtr6g006030.1	Medtr6g006030	MYB
Medtr6g009430.1	Medtr6g009430	MYB
Medtr6g012180.1	Medtr6g012180	MYB
Medtr6g012690.1	Medtr6g012690	MYB
Medtr6g015455.1	Medtr6g015455	MYB
Medtr6g027340.1	Medtr6g027340	MYB
Medtr6g027360.1	Medtr6g027360	MYB
Medtr6g027370.1	Medtr6g027370	MYB
Medtr6g033350.1	Medtr6g033350	MYB
Medtr6g055910.1	Medtr6g055910	MYB
Medtr6g074860.1	Medtr6g074860	MYB
Medtr6g080360.1	Medtr6g080360	MYB
Medtr6g090405.1	Medtr6g090405	MYB
Medtr7g010210.1	Medtr7g010210	MYB
Medtr7g011170.1	Medtr7g011170	MYB
Medtr7g017260.1	Medtr7g017260	MYB
Medtr7g035075.1	Medtr7g035075	MYB
Medtr7g035350.1	Medtr7g035350	MYB
Medtr7g037130.1	Medtr7g037130	MYB
Medtr7g037260.1	Medtr7g037260	MYB
Medtr7g061330.1	Medtr7g061330	MYB
Medtr7g061550.1	Medtr7g061550	MYB
Medtr7g067080.1	Medtr7g067080	MYB
Medtr7g076740.1	Medtr7g076740	MYB
Medtr7g086960.1	Medtr7g086960	MYB
Medtr7g087130.1	Medtr7g087130	MYB
Medtr7g096930.1	Medtr7g096930	MYB
Medtr7g102110.1	Medtr7g102110	MYB
Medtr7g109320.1	Medtr7g109320	MYB
Medtr7g109430.1	Medtr7g109430	MYB
Medtr7g110830.1	Medtr7g110830	MYB
Medtr7g111290.1	Medtr7g111290	MYB
Medtr7g115550.1	Medtr7g115550	MYB
Medtr7g115650.1	Medtr7g115650	MYB
Medtr7g117730.1	Medtr7g117730	MYB
Medtr7g450950.1	Medtr7g450950	MYB
Medtr7g451170.1	Medtr7g451170	MYB
Medtr7g461410.1	Medtr7g461410	MYB
Medtr8g006470.1	Medtr8g006470	MYB
Medtr8g017340.1	Medtr8g017340	MYB
Medtr8g017350.1	Medtr8g017350	MYB
Medtr8g017390.1	Medtr8g017390	MYB
Medtr8g017440.1	Medtr8g017440	MYB
Medtr8g017500.1	Medtr8g017500	MYB
Medtr8g017540.1	Medtr8g017540	MYB
Medtr8g020490.1	Medtr8g020490	MYB
Medtr8g027345.1	Medtr8g027345	MYB
Medtr8g031360.1	Medtr8g031360	MYB
Medtr8g042410.1	Medtr8g042410	MYB
Medtr8g060940.1	Medtr8g060940	MYB
Medtr8g063600.1	Medtr8g063600	MYB
Medtr8g063870.1	Medtr8g063870	MYB
Medtr8g095390.1	Medtr8g095390	MYB
Medtr8g098860.1	Medtr8g098860	MYB
Medtr8g468380.1	Medtr8g468380	MYB
Medtr0023s0210.1	Medtr0023s0210	MYB_related
Medtr0036s0260.1	Medtr0036s0260	MYB_related
Medtr0095s0040.1	Medtr0095s0040	MYB_related
Medtr0123s0070.1	Medtr0123s0070	MYB_related
Medtr1g008970.1	Medtr1g008970	MYB_related
Medtr1g022290.1	Medtr1g022290	MYB_related
Medtr1g033600.1	Medtr1g033600	MYB_related
Medtr1g033620.1	Medtr1g033620	MYB_related
Medtr1g041765.1	Medtr1g041765	MYB_related
Medtr1g048660.1	Medtr1g048660	MYB_related
Medtr1g063940.1	Medtr1g063940	MYB_related
Medtr1g067000.1	Medtr1g067000	MYB_related
Medtr1g083040.1	Medtr1g083040	MYB_related
Medtr1g083180.1	Medtr1g083180	MYB_related
Medtr1g086590.1	Medtr1g086590	MYB_related
Medtr1g087540.1	Medtr1g087540	MYB_related
Medtr2g023100.1	Medtr2g023100	MYB_related
Medtr2g031870.1	Medtr2g031870	MYB_related
Medtr2g060760.1	Medtr2g060760	MYB_related
Medtr2g088730.1	Medtr2g088730	MYB_related
Medtr2g090305.1	Medtr2g090305	MYB_related
Medtr2g097290.1	Medtr2g097290	MYB_related
Medtr2g099155.1	Medtr2g099155	MYB_related
Medtr2g099610.1	Medtr2g099610	MYB_related
Medtr2g100930.1	Medtr2g100930	MYB_related
Medtr3g013440.1	Medtr3g013440	MYB_related
Medtr3g045430.1	Medtr3g045430	MYB_related
Medtr3g064500.1	Medtr3g064500	MYB_related
Medtr3g070110.1	Medtr3g070110	MYB_related
Medtr3g081360.1	Medtr3g081360	MYB_related
Medtr3g081380.1	Medtr3g081380	MYB_related
Medtr3g081390.1	Medtr3g081390	MYB_related
Medtr3g082160.1	Medtr3g082160	MYB_related
Medtr3g100180.1	Medtr3g100180	MYB_related
Medtr3g104370.1	Medtr3g104370	MYB_related
Medtr3g111880.1	Medtr3g111880	MYB_related
Medtr3g111920.1	Medtr3g111920	MYB_related
Medtr3g114060.1	Medtr3g114060	MYB_related
Medtr3g116690.1	Medtr3g116690	MYB_related
Medtr3g116720.1	Medtr3g116720	MYB_related
Medtr3g117790.1	Medtr3g117790	MYB_related
Medtr3g467090.1	Medtr3g467090	MYB_related
Medtr4g015130.1	Medtr4g015130	MYB_related
Medtr4g046737.1	Medtr4g046737	MYB_related
Medtr4g067250.1	Medtr4g067250	MYB_related
Medtr4g090460.1	Medtr4g090460	MYB_related
Medtr4g097130.1	Medtr4g097130	MYB_related
Medtr4g100630.1	Medtr4g100630	MYB_related
Medtr4g107230.1	Medtr4g107230	MYB_related
Medtr4g119390.1	Medtr4g119390	MYB_related
Medtr4g128190.1	Medtr4g128190	MYB_related
Medtr5g007300.1	Medtr5g007300	MYB_related
Medtr5g009460.1	Medtr5g009460	MYB_related
Medtr5g010470.1	Medtr5g010470	MYB_related
Medtr5g015340.1	Medtr5g015340	MYB_related
Medtr5g027550.1	Medtr5g027550	MYB_related
Medtr5g027570.1	Medtr5g027570	MYB_related
Medtr5g037080.1	Medtr5g037080	MYB_related
Medtr5g075760.1	Medtr5g075760	MYB_related
Medtr5g075790.1	Medtr5g075790	MYB_related
Medtr5g076960.1	Medtr5g076960	MYB_related
Medtr5g079140.1	Medtr5g079140	MYB_related
Medtr5g081860.1	Medtr5g081860	MYB_related
Medtr5g088010.1	Medtr5g088010	MYB_related
Medtr5g088060.1	Medtr5g088060	MYB_related
Medtr5g096610.1	Medtr5g096610	MYB_related
Medtr5g488160.1	Medtr5g488160	MYB_related
Medtr6g004250.1	Medtr6g004250	MYB_related
Medtr6g033345.1	Medtr6g033345	MYB_related
Medtr6g043480.1	Medtr6g043480	MYB_related
Medtr6g043490.1	Medtr6g043490	MYB_related
Medtr6g092540.1	Medtr6g092540	MYB_related
Medtr6g477860.1	Medtr6g477860	MYB_related
Medtr7g035300.1	Medtr7g035300	MYB_related
Medtr7g061840.1	Medtr7g061840	MYB_related
Medtr7g063290.1	Medtr7g063290	MYB_related
Medtr7g078120.1	Medtr7g078120	MYB_related
Medtr7g089210.1	Medtr7g089210	MYB_related
Medtr7g109870.1	Medtr7g109870	MYB_related
Medtr7g118330.1	Medtr7g118330	MYB_related
Medtr7g451720.1	Medtr7g451720	MYB_related
Medtr8g017480.1	Medtr8g017480	MYB_related
Medtr8g018410.1	Medtr8g018410	MYB_related
Medtr8g020330.1	Medtr8g020330	MYB_related
Medtr8g024690.1	Medtr8g024690	MYB_related
Medtr8g028655.1	Medtr8g028655	MYB_related
Medtr8g028905.1	Medtr8g028905	MYB_related
Medtr8g069965.1	Medtr8g069965	MYB_related
Medtr8g072990.1	Medtr8g072990	MYB_related
Medtr8g073050.1	Medtr8g073050	MYB_related
Medtr8g077360.1	Medtr8g077360	MYB_related
Medtr8g077380.1	Medtr8g077380	MYB_related
Medtr8g077390.1	Medtr8g077390	MYB_related
Medtr8g091830.1	Medtr8g091830	MYB_related
Medtr8g092810.1	Medtr8g092810	MYB_related
Medtr8g101650.1	Medtr8g101650	MYB_related
Medtr8g494240.1	Medtr8g494240	MYB_related
